tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCOI,2025-05-12 00:00:00,2025-05-24 00:00:00,22.43,2025-05-20 00:00:00,687,699
OCO,2025-03-19 00:00:00,2025-04-01 00:00:00,22.49,2025-03-26 00:00:00,633,646
OCO,2025-01-11 00:00:00,2025-01-22 00:00:00,40.72,2025-01-17 00:00:00,566,577
OCO,2024-12-08 00:00:00,2024-12-25 00:00:00,52.91,2024-12-13 00:00:00,532,549
