tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-01-18 00:00:00,2025-01-30 00:00:00,104899.67,2025-01-22 00:00:00,573,585
OCOI,2023-08-26 00:00:00,2023-10-13 00:00:00,25497.44,2023-09-11 00:00:00,62,110
