tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-03-20 00:00:00,2025-04-01 00:00:00,15.38,2025-03-27 00:00:00,634,646
OCO,2024-12-08 00:00:00,2024-12-24 00:00:00,29.17,2024-12-15 00:00:00,532,548
OCO,2024-07-16 00:00:00,2024-07-27 00:00:00,14.54,2024-07-21 00:00:00,387,398
OCOI,2023-12-12 00:00:00,2023-12-26 00:00:00,14.16,2023-12-20 00:00:00,170,184
