ticker,timeframe,padrao_tipo,ombro1_idx,ombro1_preco,neckline1_idx,neckline1_preco,cabeca_idx,cabeca_preco,neckline2_idx,neckline2_preco,ombro2_idx,ombro2_preco,confianca_modelo,previsao_modelo
HBAR-USD,1h,OCOI,2024-08-13 10:00:00+00:00,0.0520605500787496,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.0510883182287216,2024-08-20 06:00:00+00:00,0.0551830660551786,2024-08-21 13:00:00+00:00,0.052762746810913,0.9960045211706994,1
HBAR-USD,1h,OCO,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.0510883182287216,2024-08-20 06:00:00+00:00,0.0551830660551786,2024-08-21 13:00:00+00:00,0.052762746810913,2024-08-24 17:00:00+00:00,0.0612109620124101,0.9944345394267913,1
HBAR-USD,1h,OCOI,2024-08-16 15:00:00+00:00,0.0510883182287216,2024-08-20 06:00:00+00:00,0.0551830660551786,2024-08-21 13:00:00+00:00,0.052762746810913,2024-08-24 17:00:00+00:00,0.0612109620124101,2024-09-01 23:00:00+00:00,0.0479487776756286,0.992179807315629,1
HBAR-USD,1h,OCO,2024-08-20 06:00:00+00:00,0.0551830660551786,2024-08-21 13:00:00+00:00,0.052762746810913,2024-08-24 17:00:00+00:00,0.0612109620124101,2024-09-01 23:00:00+00:00,0.0479487776756286,2024-09-03 02:00:00+00:00,0.051269544288516,0.9995809364174622,1
HBAR-USD,1h,OCOI,2024-08-21 13:00:00+00:00,0.052762746810913,2024-08-24 17:00:00+00:00,0.0612109620124101,2024-09-01 23:00:00+00:00,0.0479487776756286,2024-09-03 02:00:00+00:00,0.051269544288516,2024-09-06 21:00:00+00:00,0.0463634114712476,0.9949872245549722,1
HBAR-USD,1h,OCO,2024-08-24 17:00:00+00:00,0.0612109620124101,2024-09-01 23:00:00+00:00,0.0479487776756286,2024-09-03 02:00:00+00:00,0.051269544288516,2024-09-06 21:00:00+00:00,0.0463634114712476,2024-09-14 03:00:00+00:00,0.052719596773386,0.9652402056526029,1
HBAR-USD,1h,OCOI,2024-09-01 23:00:00+00:00,0.0479487776756286,2024-09-03 02:00:00+00:00,0.051269544288516,2024-09-06 21:00:00+00:00,0.0463634114712476,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.0486468374729156,0.9988989414533332,1
HBAR-USD,1h,OCO,2024-09-03 02:00:00+00:00,0.051269544288516,2024-09-06 21:00:00+00:00,0.0463634114712476,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.0486468374729156,2024-09-22 00:00:00+00:00,0.0557119287550449,0.9848653401919237,1
HBAR-USD,1h,OCOI,2024-09-06 21:00:00+00:00,0.0463634114712476,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.0486468374729156,2024-09-22 00:00:00+00:00,0.0557119287550449,2024-09-22 14:00:00+00:00,0.0531590674072504,0.9991116879346257,1
HBAR-USD,1h,OCO,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.0486468374729156,2024-09-22 00:00:00+00:00,0.0557119287550449,2024-09-22 14:00:00+00:00,0.0531590674072504,2024-09-25 11:00:00+00:00,0.0598901696503162,0.9586371125722708,1
HBAR-USD,1h,OCOI,2024-09-18 15:00:00+00:00,0.0486468374729156,2024-09-22 00:00:00+00:00,0.0557119287550449,2024-09-22 14:00:00+00:00,0.0531590674072504,2024-09-25 11:00:00+00:00,0.0598901696503162,2024-09-26 01:00:00+00:00,0.0573938377201557,0.9132366306972098,1
HBAR-USD,1h,OCO,2024-09-22 00:00:00+00:00,0.0557119287550449,2024-09-22 14:00:00+00:00,0.0531590674072504,2024-09-25 11:00:00+00:00,0.0598901696503162,2024-09-26 01:00:00+00:00,0.0573938377201557,2024-09-28 04:00:00+00:00,0.0633544959127903,0.9783041471147298,1
HBAR-USD,1h,OCOI,2024-09-22 14:00:00+00:00,0.0531590674072504,2024-09-25 11:00:00+00:00,0.0598901696503162,2024-09-26 01:00:00+00:00,0.0573938377201557,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.0505037438124418,0.9601917631565116,1
HBAR-USD,1h,OCO,2024-09-25 11:00:00+00:00,0.0598901696503162,2024-09-26 01:00:00+00:00,0.0573938377201557,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.0505037438124418,2024-10-07 04:00:00+00:00,0.0552445705980062,0.993048168993451,1
HBAR-USD,1h,OCOI,2024-09-26 01:00:00+00:00,0.0573938377201557,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.0505037438124418,2024-10-07 04:00:00+00:00,0.0552445705980062,2024-10-10 18:00:00+00:00,0.0494996011257171,0.997189468691116,1
HBAR-USD,1h,OCO,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.0505037438124418,2024-10-07 04:00:00+00:00,0.0552445705980062,2024-10-10 18:00:00+00:00,0.0494996011257171,2024-10-16 02:00:00+00:00,0.0572649743407964,0.9605422554172373,1
HBAR-USD,1h,OCOI,2024-10-03 14:00:00+00:00,0.0505037438124418,2024-10-07 04:00:00+00:00,0.0552445705980062,2024-10-10 18:00:00+00:00,0.0494996011257171,2024-10-16 02:00:00+00:00,0.0572649743407964,2024-10-17 18:00:00+00:00,0.0506562199443578,0.9991190529561325,1
HBAR-USD,1h,OCO,2024-10-07 04:00:00+00:00,0.0552445705980062,2024-10-10 18:00:00+00:00,0.0494996011257171,2024-10-16 02:00:00+00:00,0.0572649743407964,2024-10-17 18:00:00+00:00,0.0506562199443578,2024-10-21 05:00:00+00:00,0.0561739224940538,0.9530396653267633,1
HBAR-USD,1h,OCOI,2024-10-10 18:00:00+00:00,0.0494996011257171,2024-10-16 02:00:00+00:00,0.0572649743407964,2024-10-17 18:00:00+00:00,0.0506562199443578,2024-10-21 05:00:00+00:00,0.0561739224940538,2024-10-26 15:00:00+00:00,0.0471713542938232,0.9700814834312484,1
HBAR-USD,1h,OCO,2024-10-16 02:00:00+00:00,0.0572649743407964,2024-10-17 18:00:00+00:00,0.0506562199443578,2024-10-21 05:00:00+00:00,0.0561739224940538,2024-10-26 15:00:00+00:00,0.0471713542938232,2024-10-29 17:00:00+00:00,0.0502233747392892,0.9893007442914998,1
HBAR-USD,1h,OCOI,2024-10-17 18:00:00+00:00,0.0506562199443578,2024-10-21 05:00:00+00:00,0.0561739224940538,2024-10-26 15:00:00+00:00,0.0471713542938232,2024-10-29 17:00:00+00:00,0.0502233747392892,2024-11-03 14:00:00+00:00,0.0420273579657077,0.9589944782268518,1
HBAR-USD,1h,OCO,2024-10-21 05:00:00+00:00,0.0561739224940538,2024-10-26 15:00:00+00:00,0.0471713542938232,2024-10-29 17:00:00+00:00,0.0502233747392892,2024-11-03 14:00:00+00:00,0.0420273579657077,2024-11-10 18:00:00+00:00,0.0571422446519136,0.9708484125273498,1
HBAR-USD,1h,OCOI,2024-10-26 15:00:00+00:00,0.0471713542938232,2024-10-29 17:00:00+00:00,0.0502233747392892,2024-11-03 14:00:00+00:00,0.0420273579657077,2024-11-10 18:00:00+00:00,0.0571422446519136,2024-11-10 21:00:00+00:00,0.0541993416845798,0.997711408272379,1
HBAR-USD,1h,OCO,2024-10-29 17:00:00+00:00,0.0502233747392892,2024-11-03 14:00:00+00:00,0.0420273579657077,2024-11-10 18:00:00+00:00,0.0571422446519136,2024-11-10 21:00:00+00:00,0.0541993416845798,2024-11-11 03:00:00+00:00,0.0565648693591356,0.9935613014857705,1
HBAR-USD,1h,OCOI,2024-11-03 14:00:00+00:00,0.0420273579657077,2024-11-10 18:00:00+00:00,0.0571422446519136,2024-11-10 21:00:00+00:00,0.0541993416845798,2024-11-11 03:00:00+00:00,0.0565648693591356,2024-11-11 06:00:00+00:00,0.0540027152746915,0.9580097756613271,1
HBAR-USD,1h,OCO,2024-11-10 18:00:00+00:00,0.0571422446519136,2024-11-10 21:00:00+00:00,0.0541993416845798,2024-11-11 03:00:00+00:00,0.0565648693591356,2024-11-11 06:00:00+00:00,0.0540027152746915,2024-11-12 08:00:00+00:00,0.0597619097679853,0.9927281542616383,1
HBAR-USD,1h,OCOI,2024-11-10 21:00:00+00:00,0.0541993416845798,2024-11-11 03:00:00+00:00,0.0565648693591356,2024-11-11 06:00:00+00:00,0.0540027152746915,2024-11-12 08:00:00+00:00,0.0597619097679853,2024-11-12 16:00:00+00:00,0.0541492402553558,0.9986943811277886,1
HBAR-USD,1h,OCO,2024-11-11 03:00:00+00:00,0.0565648693591356,2024-11-11 06:00:00+00:00,0.0540027152746915,2024-11-12 08:00:00+00:00,0.0597619097679853,2024-11-12 16:00:00+00:00,0.0541492402553558,2024-11-12 19:00:00+00:00,0.067331425845623,0.9909108718620103,1
HBAR-USD,1h,OCOI,2024-11-11 06:00:00+00:00,0.0540027152746915,2024-11-12 08:00:00+00:00,0.0597619097679853,2024-11-12 16:00:00+00:00,0.0541492402553558,2024-11-12 19:00:00+00:00,0.067331425845623,2024-11-13 12:00:00+00:00,0.0571059565991163,0.9924595492113876,1
HBAR-USD,1h,OCO,2024-11-12 08:00:00+00:00,0.0597619097679853,2024-11-12 16:00:00+00:00,0.0541492402553558,2024-11-12 19:00:00+00:00,0.067331425845623,2024-11-13 12:00:00+00:00,0.0571059565991163,2024-11-13 15:00:00+00:00,0.0616044048219919,0.9987558109616435,1
HBAR-USD,1h,OCOI,2024-11-12 16:00:00+00:00,0.0541492402553558,2024-11-12 19:00:00+00:00,0.067331425845623,2024-11-13 12:00:00+00:00,0.0571059565991163,2024-11-13 15:00:00+00:00,0.0616044048219919,2024-11-13 20:00:00+00:00,0.0581929944455623,0.9883483949238622,1
HBAR-USD,1h,OCO,2024-11-12 19:00:00+00:00,0.067331425845623,2024-11-13 12:00:00+00:00,0.0571059565991163,2024-11-13 15:00:00+00:00,0.0616044048219919,2024-11-13 20:00:00+00:00,0.0581929944455623,2024-11-15 11:00:00+00:00,0.0710681825876236,0.9839787712267788,1
HBAR-USD,1h,OCOI,2024-11-13 12:00:00+00:00,0.0571059565991163,2024-11-13 15:00:00+00:00,0.0616044048219919,2024-11-13 20:00:00+00:00,0.0581929944455623,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.0671108849346637,0.9916918143432184,1
HBAR-USD,1h,OCO,2024-11-13 15:00:00+00:00,0.0616044048219919,2024-11-13 20:00:00+00:00,0.0581929944455623,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.0671108849346637,2024-11-16 09:00:00+00:00,0.0887979157269001,0.971340888926106,1
HBAR-USD,1h,OCOI,2024-11-13 20:00:00+00:00,0.0581929944455623,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.0671108849346637,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.0839820206165313,0.9708333098868349,1
HBAR-USD,1h,OCO,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.0671108849346637,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.0839820206165313,2024-11-16 15:00:00+00:00,0.0900519639253616,0.9979074385623267,1
HBAR-USD,1h,OCOI,2024-11-15 16:00:00+00:00,0.0671108849346637,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.0839820206165313,2024-11-16 15:00:00+00:00,0.0900519639253616,2024-11-16 17:00:00+00:00,0.0852771624922752,0.9927418202985263,1
HBAR-USD,1h,OCO,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.0839820206165313,2024-11-16 15:00:00+00:00,0.0900519639253616,2024-11-16 17:00:00+00:00,0.0852771624922752,2024-11-16 22:00:00+00:00,0.0926361307501792,0.979008690821172,1
HBAR-USD,1h,OCOI,2024-11-16 12:00:00+00:00,0.0839820206165313,2024-11-16 15:00:00+00:00,0.0900519639253616,2024-11-16 17:00:00+00:00,0.0852771624922752,2024-11-16 22:00:00+00:00,0.0926361307501792,2024-11-17 11:00:00+00:00,0.0843740925192833,0.9932527644789004,1
HBAR-USD,1h,OCO,2024-11-16 15:00:00+00:00,0.0900519639253616,2024-11-16 17:00:00+00:00,0.0852771624922752,2024-11-16 22:00:00+00:00,0.0926361307501792,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.0900684706866741,0.9976948397549182,1
HBAR-USD,1h,OCOI,2024-11-16 17:00:00+00:00,0.0852771624922752,2024-11-16 22:00:00+00:00,0.0926361307501792,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.0900684706866741,2024-11-17 19:00:00+00:00,0.0866764560341835,0.9955817312043003,1
HBAR-USD,1h,OCO,2024-11-16 22:00:00+00:00,0.0926361307501792,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.0900684706866741,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,0.9866336069269558,1
HBAR-USD,1h,OCOI,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.0900684706866741,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,0.9783055446957905,1
HBAR-USD,1h,OCO,2024-11-17 14:00:00+00:00,0.0900684706866741,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,0.9665572238824345,1
HBAR-USD,1h,OCOI,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.1220097132027149,0.9647183701918884,1
HBAR-USD,1h,OCO,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.1220097132027149,2024-11-19 04:00:00+00:00,0.1515381410717964,0.9863950797327486,1
HBAR-USD,1h,OCOI,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.1220097132027149,2024-11-19 04:00:00+00:00,0.1515381410717964,2024-11-19 08:00:00+00:00,0.1377345323562622,0.9993706248322092,1
HBAR-USD,1h,OCO,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.1220097132027149,2024-11-19 04:00:00+00:00,0.1515381410717964,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.1462060287594795,0.9959947507105689,1
HBAR-USD,1h,OCOI,2024-11-18 20:00:00+00:00,0.1220097132027149,2024-11-19 04:00:00+00:00,0.1515381410717964,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.1462060287594795,2024-11-19 22:00:00+00:00,0.1299456059932708,0.9911998844939223,1
HBAR-USD,1h,OCO,2024-11-19 04:00:00+00:00,0.1515381410717964,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.1462060287594795,2024-11-19 22:00:00+00:00,0.1299456059932708,2024-11-20 00:00:00+00:00,0.1323435455560684,0.9942718743837395,1
HBAR-USD,1h,OCOI,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.1462060287594795,2024-11-19 22:00:00+00:00,0.1299456059932708,2024-11-20 00:00:00+00:00,0.1323435455560684,2024-11-20 05:00:00+00:00,0.1219394020736217,0.979009434679097,1
HBAR-USD,1h,OCO,2024-11-19 11:00:00+00:00,0.1462060287594795,2024-11-19 22:00:00+00:00,0.1299456059932708,2024-11-20 00:00:00+00:00,0.1323435455560684,2024-11-20 05:00:00+00:00,0.1219394020736217,2024-11-20 07:00:00+00:00,0.1256404295563697,0.9985685269366369,1
HBAR-USD,1h,OCOI,2024-11-19 22:00:00+00:00,0.1299456059932708,2024-11-20 00:00:00+00:00,0.1323435455560684,2024-11-20 05:00:00+00:00,0.1219394020736217,2024-11-20 07:00:00+00:00,0.1256404295563697,2024-11-20 09:00:00+00:00,0.1231930963695049,0.9994562228375286,1
HBAR-USD,1h,OCO,2024-11-20 00:00:00+00:00,0.1323435455560684,2024-11-20 05:00:00+00:00,0.1219394020736217,2024-11-20 07:00:00+00:00,0.1256404295563697,2024-11-20 09:00:00+00:00,0.1231930963695049,2024-11-20 14:00:00+00:00,0.1270421370863914,0.9209716713050737,1
HBAR-USD,1h,OCOI,2024-11-20 05:00:00+00:00,0.1219394020736217,2024-11-20 07:00:00+00:00,0.1256404295563697,2024-11-20 09:00:00+00:00,0.1231930963695049,2024-11-20 14:00:00+00:00,0.1270421370863914,2024-11-20 19:00:00+00:00,0.1210826598107814,0.9956103120284165,1
HBAR-USD,1h,OCO,2024-11-20 07:00:00+00:00,0.1256404295563697,2024-11-20 09:00:00+00:00,0.1231930963695049,2024-11-20 14:00:00+00:00,0.1270421370863914,2024-11-20 19:00:00+00:00,0.1210826598107814,2024-11-21 02:00:00+00:00,0.1329221799969673,0.9973592668222605,1
HBAR-USD,1h,OCOI,2024-11-20 09:00:00+00:00,0.1231930963695049,2024-11-20 14:00:00+00:00,0.1270421370863914,2024-11-20 19:00:00+00:00,0.1210826598107814,2024-11-21 02:00:00+00:00,0.1329221799969673,2024-11-21 15:00:00+00:00,0.1204466894268989,0.9990600312128387,1
HBAR-USD,1h,OCO,2024-11-20 14:00:00+00:00,0.1270421370863914,2024-11-20 19:00:00+00:00,0.1210826598107814,2024-11-21 02:00:00+00:00,0.1329221799969673,2024-11-21 15:00:00+00:00,0.1204466894268989,2024-11-21 23:00:00+00:00,0.1256911605596542,0.9998114370602397,1
HBAR-USD,1h,OCOI,2024-11-20 19:00:00+00:00,0.1210826598107814,2024-11-21 02:00:00+00:00,0.1329221799969673,2024-11-21 15:00:00+00:00,0.1204466894268989,2024-11-21 23:00:00+00:00,0.1256911605596542,2024-11-22 02:00:00+00:00,0.1231058463454246,0.9970916755392654,1
HBAR-USD,1h,OCO,2024-11-21 02:00:00+00:00,0.1329221799969673,2024-11-21 15:00:00+00:00,0.1204466894268989,2024-11-21 23:00:00+00:00,0.1256911605596542,2024-11-22 02:00:00+00:00,0.1231058463454246,2024-11-22 06:00:00+00:00,0.1343448311090469,0.9808289982117077,1
HBAR-USD,1h,OCOI,2024-11-21 15:00:00+00:00,0.1204466894268989,2024-11-21 23:00:00+00:00,0.1256911605596542,2024-11-22 02:00:00+00:00,0.1231058463454246,2024-11-22 06:00:00+00:00,0.1343448311090469,2024-11-22 08:00:00+00:00,0.1292361319065094,0.9996069259238964,1
HBAR-USD,1h,OCO,2024-11-21 23:00:00+00:00,0.1256911605596542,2024-11-22 02:00:00+00:00,0.1231058463454246,2024-11-22 06:00:00+00:00,0.1343448311090469,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.1383097246289253,0.9841632097109722,1
HBAR-USD,1h,OCOI,2024-11-22 02:00:00+00:00,0.1231058463454246,2024-11-22 06:00:00+00:00,0.1343448311090469,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.1383097246289253,2024-11-22 14:00:00+00:00,0.1306275948882103,0.997000207610081,1
HBAR-USD,1h,OCO,2024-11-22 06:00:00+00:00,0.1343448311090469,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.1383097246289253,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.1526398360729217,0.9982193234398323,1
HBAR-USD,1h,OCOI,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.1383097246289253,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.1526398360729217,2024-11-22 23:00:00+00:00,0.1495570540428161,0.9932346416401173,1
HBAR-USD,1h,OCO,2024-11-22 11:00:00+00:00,0.1383097246289253,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.1526398360729217,2024-11-22 23:00:00+00:00,0.1495570540428161,2024-11-23 01:00:00+00:00,0.1626477316021919,0.9936476573011241,1
HBAR-USD,1h,OCOI,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.1526398360729217,2024-11-22 23:00:00+00:00,0.1495570540428161,2024-11-23 01:00:00+00:00,0.1626477316021919,2024-11-23 10:00:00+00:00,0.148730844259262,0.9966148704957211,1
