tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCOI,2025-05-18 20:00:00,2025-05-20 13:00:00,636.57,2025-05-19 06:00:00,16660,16701
OCO,2025-03-17 10:00:00,2025-03-18 19:00:00,640.72,2025-03-18 09:00:00,15162,15195
OCO,2025-02-08 20:00:00,2025-02-10 00:00:00,642.44,2025-02-09 08:00:00,14284,14312
OCO,2024-12-06 17:00:00,2024-12-08 23:00:00,759.31,2024-12-07 19:00:00,12746,12800
OCOI,2024-11-03 15:00:00,2024-11-05 20:00:00,547.22,2024-11-04 21:00:00,11952,12005
OCO,2024-08-28 10:00:00,2024-08-30 13:00:00,544.52,2024-08-29 13:00:00,10339,10390
OCOI,2024-06-17 10:00:00,2024-06-19 15:00:00,579.13,2024-06-18 19:00:00,8611,8664
OCO,2024-03-15 18:00:00,2024-03-17 03:00:00,626.37,2024-03-16 00:00:00,6363,6396
