ticker,timeframe,strategy,padrao_tipo,score_total,valid_base_tendencia,valid_contexto_cabeca,valid_divergencia_macd,valid_divergencia_rsi,valid_extremo_cabeca,valid_neckline_plana,valid_neckline_retest_p6,valid_ombro_direito_fraco,valid_perfil_volume,valid_proeminencia_cabeca,valid_simetria_ombros,p0_idx,ombro1_idx,ombro1_preco,neckline1_idx,neckline1_preco,cabeca_idx,cabeca_preco,neckline2_idx,neckline2_preco,ombro2_idx,ombro2_preco,retest_p6_idx,retest_p6_preco
SOL-USD,5m,scalping_moderate,OCO,100,True,True,True,False,True,True,True,True,True,True,True,2025-08-05 20:55:00,2025-08-05 21:35:00,163.35377502441406,2025-08-05 22:05:00,161.64089965820312,2025-08-05 23:45:00,164.46102905273438,2025-08-06 01:35:00,161.9293212890625,2025-08-06 02:00:00,162.7978515625,2025-08-06 02:05:00,162.69622802734375
XRP-USD,5m,scalping_moderate,OCO,85,True,True,False,False,True,True,True,True,False,True,True,2025-08-05 21:00:00,2025-08-05 21:35:00,2.953012466430664,2025-08-05 22:05:00,2.9249014854431152,2025-08-05 23:15:00,2.972330093383789,2025-08-06 01:30:00,2.926137924194336,2025-08-06 02:00:00,2.939411163330078,2025-08-06 02:05:00,2.937624931335449
SOL-USD,1m,scalping_conservative,OCO,90,True,True,False,False,True,True,True,True,True,True,True,2025-08-05 20:59:00,2025-08-05 21:37:00,163.35377502441406,2025-08-05 22:07:00,161.64089965820312,2025-08-05 23:49:00,164.46102905273438,2025-08-06 01:37:00,161.9293212890625,2025-08-06 02:01:00,162.7978515625,2025-08-06 02:05:00,162.71810913085938
DOT-USD,15m,intraday_momentum,OCOI,110,True,True,True,True,True,True,True,True,False,True,True,2025-08-05 11:45:00,2025-08-05 15:45:00,3.569319486618042,2025-08-05 18:00:00,3.6125097274780273,2025-08-05 22:00:00,3.5461249351501465,2025-08-05 23:45:00,3.621401786804199,2025-08-06 01:30:00,3.57915997505188,2025-08-06 02:00:00,3.600414276123047
SHIB-USD,15m,intraday_momentum,OCOI,110,True,True,True,True,True,True,True,True,False,True,True,2025-08-05 10:30:00,2025-08-05 15:45:00,1.19063470265246e-05,2025-08-05 18:00:00,1.206023898703279e-05,2025-08-05 22:00:00,1.1874448318849318e-05,2025-08-05 23:45:00,1.2101423635613173e-05,2025-08-06 01:30:00,1.1936996088479646e-05,2025-08-06 02:00:00,1.2017098015348893e-05
