tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-02-27 08:00:00,2025-03-06 04:00:00,0.00,2025-03-02 20:00:00,3658,3699
OCO,2025-02-07 12:00:00,2025-02-13 00:00:00,0.00,2025-02-11 08:00:00,3539,3572
OCO,2025-01-19 16:00:00,2025-01-21 20:00:00,0.00,2025-01-20 08:00:00,3426,3439
OCOI,2024-03-17 00:00:00,2024-03-23 00:00:00,0.00,2024-03-20 00:00:00,1574,1610
