tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-02-27 08:00:00,2025-03-06 04:00:00,93811.82,2025-03-02 20:00:00,3685,3726
OCO,2025-01-19 16:00:00,2025-01-21 20:00:00,107560.61,2025-01-20 08:00:00,3453,3466
OCOI,2025-01-09 20:00:00,2025-01-16 12:00:00,91569.87,2025-01-13 12:00:00,3394,3434
OCO,2024-12-11 20:00:00,2024-12-19 08:00:00,106838.46,2024-12-17 08:00:00,3220,3265
OCOI,2024-03-17 00:00:00,2024-03-23 00:00:00,61814.55,2024-03-20 00:00:00,1601,1637
