ticker,timeframe,padrao_tipo,ombro1_idx,ombro1_preco,neckline1_idx,neckline1_preco,cabeca_idx,cabeca_preco,neckline2_idx,neckline2_preco,ombro2_idx,ombro2_preco
HBAR-USD,1h,OCOI,2024-08-01 18:00:00+00:00,0.05999964103102684,2024-08-02 00:00:00+00:00,0.06357629597187042,2024-08-05 12:00:00+00:00,0.04797310009598732,2024-08-07 05:00:00+00:00,0.056708818301558495,2024-08-08 00:00:00+00:00,0.051357246935367584
HBAR-USD,1h,OCO,2024-08-02 00:00:00+00:00,0.06357629597187042,2024-08-05 12:00:00+00:00,0.04797310009598732,2024-08-07 05:00:00+00:00,0.056708818301558495,2024-08-08 00:00:00+00:00,0.051357246935367584,2024-08-08 23:00:00+00:00,0.05873159505426884
HBAR-USD,1h,OCOI,2024-08-05 12:00:00+00:00,0.04797310009598732,2024-08-07 05:00:00+00:00,0.056708818301558495,2024-08-08 00:00:00+00:00,0.051357246935367584,2024-08-08 23:00:00+00:00,0.05873159505426884,2024-08-13 10:00:00+00:00,0.05206055007874966
HBAR-USD,1h,OCO,2024-08-07 05:00:00+00:00,0.056708818301558495,2024-08-08 00:00:00+00:00,0.051357246935367584,2024-08-08 23:00:00+00:00,0.05873159505426884,2024-08-13 10:00:00+00:00,0.05206055007874966,2024-08-14 12:00:00+00:00,0.0545350257307291
HBAR-USD,1h,OCOI,2024-08-08 00:00:00+00:00,0.051357246935367584,2024-08-08 23:00:00+00:00,0.05873159505426884,2024-08-13 10:00:00+00:00,0.05206055007874966,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.05108831822872162
HBAR-USD,1h,OCO,2024-08-08 23:00:00+00:00,0.05873159505426884,2024-08-13 10:00:00+00:00,0.05206055007874966,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.05108831822872162,2024-08-20 06:00:00+00:00,0.05518306605517864
HBAR-USD,1h,OCOI,2024-08-13 10:00:00+00:00,0.05206055007874966,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.05108831822872162,2024-08-20 06:00:00+00:00,0.05518306605517864,2024-08-21 13:00:00+00:00,0.052762746810913086
HBAR-USD,1h,OCO,2024-08-14 12:00:00+00:00,0.0545350257307291,2024-08-16 15:00:00+00:00,0.05108831822872162,2024-08-20 06:00:00+00:00,0.05518306605517864,2024-08-21 13:00:00+00:00,0.052762746810913086,2024-08-24 17:00:00+00:00,0.061210962012410164
HBAR-USD,1h,OCOI,2024-08-16 15:00:00+00:00,0.05108831822872162,2024-08-20 06:00:00+00:00,0.05518306605517864,2024-08-21 13:00:00+00:00,0.052762746810913086,2024-08-24 17:00:00+00:00,0.061210962012410164,2024-09-01 23:00:00+00:00,0.04794877767562866
HBAR-USD,1h,OCO,2024-08-20 06:00:00+00:00,0.05518306605517864,2024-08-21 13:00:00+00:00,0.052762746810913086,2024-08-24 17:00:00+00:00,0.061210962012410164,2024-09-01 23:00:00+00:00,0.04794877767562866,2024-09-03 02:00:00+00:00,0.051269544288516045
HBAR-USD,1h,OCOI,2024-08-21 13:00:00+00:00,0.052762746810913086,2024-08-24 17:00:00+00:00,0.061210962012410164,2024-09-01 23:00:00+00:00,0.04794877767562866,2024-09-03 02:00:00+00:00,0.051269544288516045,2024-09-06 21:00:00+00:00,0.04636341147124767
HBAR-USD,1h,OCO,2024-08-24 17:00:00+00:00,0.061210962012410164,2024-09-01 23:00:00+00:00,0.04794877767562866,2024-09-03 02:00:00+00:00,0.051269544288516045,2024-09-06 21:00:00+00:00,0.04636341147124767,2024-09-14 03:00:00+00:00,0.052719596773386
HBAR-USD,1h,OCOI,2024-09-01 23:00:00+00:00,0.04794877767562866,2024-09-03 02:00:00+00:00,0.051269544288516045,2024-09-06 21:00:00+00:00,0.04636341147124767,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.04864683747291565
HBAR-USD,1h,OCO,2024-09-03 02:00:00+00:00,0.051269544288516045,2024-09-06 21:00:00+00:00,0.04636341147124767,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.04864683747291565,2024-09-22 00:00:00+00:00,0.05571192875504494
HBAR-USD,1h,OCOI,2024-09-06 21:00:00+00:00,0.04636341147124767,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.04864683747291565,2024-09-22 00:00:00+00:00,0.05571192875504494,2024-09-22 14:00:00+00:00,0.053159067407250404
HBAR-USD,1h,OCO,2024-09-14 03:00:00+00:00,0.052719596773386,2024-09-18 15:00:00+00:00,0.04864683747291565,2024-09-22 00:00:00+00:00,0.05571192875504494,2024-09-22 14:00:00+00:00,0.053159067407250404,2024-09-25 11:00:00+00:00,0.05989016965031624
HBAR-USD,1h,OCOI,2024-09-18 15:00:00+00:00,0.04864683747291565,2024-09-22 00:00:00+00:00,0.05571192875504494,2024-09-22 14:00:00+00:00,0.053159067407250404,2024-09-25 11:00:00+00:00,0.05989016965031624,2024-09-26 01:00:00+00:00,0.057393837720155716
HBAR-USD,1h,OCO,2024-09-22 00:00:00+00:00,0.05571192875504494,2024-09-22 14:00:00+00:00,0.053159067407250404,2024-09-25 11:00:00+00:00,0.05989016965031624,2024-09-26 01:00:00+00:00,0.057393837720155716,2024-09-28 04:00:00+00:00,0.0633544959127903
HBAR-USD,1h,OCOI,2024-09-22 14:00:00+00:00,0.053159067407250404,2024-09-25 11:00:00+00:00,0.05989016965031624,2024-09-26 01:00:00+00:00,0.057393837720155716,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.050503743812441826
HBAR-USD,1h,OCO,2024-09-25 11:00:00+00:00,0.05989016965031624,2024-09-26 01:00:00+00:00,0.057393837720155716,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.050503743812441826,2024-10-07 04:00:00+00:00,0.05524457059800625
HBAR-USD,1h,OCOI,2024-09-26 01:00:00+00:00,0.057393837720155716,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.050503743812441826,2024-10-07 04:00:00+00:00,0.05524457059800625,2024-10-10 18:00:00+00:00,0.04949960112571716
HBAR-USD,1h,OCO,2024-09-28 04:00:00+00:00,0.0633544959127903,2024-10-03 14:00:00+00:00,0.050503743812441826,2024-10-07 04:00:00+00:00,0.05524457059800625,2024-10-10 18:00:00+00:00,0.04949960112571716,2024-10-16 02:00:00+00:00,0.05726497434079647
HBAR-USD,1h,OCOI,2024-10-03 14:00:00+00:00,0.050503743812441826,2024-10-07 04:00:00+00:00,0.05524457059800625,2024-10-10 18:00:00+00:00,0.04949960112571716,2024-10-16 02:00:00+00:00,0.05726497434079647,2024-10-17 18:00:00+00:00,0.05065621994435787
HBAR-USD,1h,OCO,2024-10-07 04:00:00+00:00,0.05524457059800625,2024-10-10 18:00:00+00:00,0.04949960112571716,2024-10-16 02:00:00+00:00,0.05726497434079647,2024-10-17 18:00:00+00:00,0.05065621994435787,2024-10-21 05:00:00+00:00,0.05617392249405384
HBAR-USD,1h,OCOI,2024-10-10 18:00:00+00:00,0.04949960112571716,2024-10-16 02:00:00+00:00,0.05726497434079647,2024-10-17 18:00:00+00:00,0.05065621994435787,2024-10-21 05:00:00+00:00,0.05617392249405384,2024-10-26 15:00:00+00:00,0.04717135429382324
HBAR-USD,1h,OCO,2024-10-16 02:00:00+00:00,0.05726497434079647,2024-10-17 18:00:00+00:00,0.05065621994435787,2024-10-21 05:00:00+00:00,0.05617392249405384,2024-10-26 15:00:00+00:00,0.04717135429382324,2024-10-29 17:00:00+00:00,0.050223374739289284
HBAR-USD,1h,OCOI,2024-10-17 18:00:00+00:00,0.05065621994435787,2024-10-21 05:00:00+00:00,0.05617392249405384,2024-10-26 15:00:00+00:00,0.04717135429382324,2024-10-29 17:00:00+00:00,0.050223374739289284,2024-11-03 14:00:00+00:00,0.04202735796570778
HBAR-USD,1h,OCO,2024-10-21 05:00:00+00:00,0.05617392249405384,2024-10-26 15:00:00+00:00,0.04717135429382324,2024-10-29 17:00:00+00:00,0.050223374739289284,2024-11-03 14:00:00+00:00,0.04202735796570778,2024-11-10 18:00:00+00:00,0.05714224465191364
HBAR-USD,1h,OCOI,2024-10-26 15:00:00+00:00,0.04717135429382324,2024-10-29 17:00:00+00:00,0.050223374739289284,2024-11-03 14:00:00+00:00,0.04202735796570778,2024-11-10 18:00:00+00:00,0.05714224465191364,2024-11-10 21:00:00+00:00,0.05419934168457985
HBAR-USD,1h,OCO,2024-10-29 17:00:00+00:00,0.050223374739289284,2024-11-03 14:00:00+00:00,0.04202735796570778,2024-11-10 18:00:00+00:00,0.05714224465191364,2024-11-10 21:00:00+00:00,0.05419934168457985,2024-11-11 03:00:00+00:00,0.05656486935913563
HBAR-USD,1h,OCOI,2024-11-03 14:00:00+00:00,0.04202735796570778,2024-11-10 18:00:00+00:00,0.05714224465191364,2024-11-10 21:00:00+00:00,0.05419934168457985,2024-11-11 03:00:00+00:00,0.05656486935913563,2024-11-11 06:00:00+00:00,0.05400271527469158
HBAR-USD,1h,OCO,2024-11-10 18:00:00+00:00,0.05714224465191364,2024-11-10 21:00:00+00:00,0.05419934168457985,2024-11-11 03:00:00+00:00,0.05656486935913563,2024-11-11 06:00:00+00:00,0.05400271527469158,2024-11-12 08:00:00+00:00,0.059761909767985344
HBAR-USD,1h,OCOI,2024-11-10 21:00:00+00:00,0.05419934168457985,2024-11-11 03:00:00+00:00,0.05656486935913563,2024-11-11 06:00:00+00:00,0.05400271527469158,2024-11-12 08:00:00+00:00,0.059761909767985344,2024-11-12 16:00:00+00:00,0.054149240255355835
HBAR-USD,1h,OCO,2024-11-11 03:00:00+00:00,0.05656486935913563,2024-11-11 06:00:00+00:00,0.05400271527469158,2024-11-12 08:00:00+00:00,0.059761909767985344,2024-11-12 16:00:00+00:00,0.054149240255355835,2024-11-12 19:00:00+00:00,0.06733142584562302
HBAR-USD,1h,OCOI,2024-11-11 06:00:00+00:00,0.05400271527469158,2024-11-12 08:00:00+00:00,0.059761909767985344,2024-11-12 16:00:00+00:00,0.054149240255355835,2024-11-12 19:00:00+00:00,0.06733142584562302,2024-11-13 12:00:00+00:00,0.057105956599116325
HBAR-USD,1h,OCO,2024-11-12 08:00:00+00:00,0.059761909767985344,2024-11-12 16:00:00+00:00,0.054149240255355835,2024-11-12 19:00:00+00:00,0.06733142584562302,2024-11-13 12:00:00+00:00,0.057105956599116325,2024-11-13 15:00:00+00:00,0.06160440482199192
HBAR-USD,1h,OCOI,2024-11-12 16:00:00+00:00,0.054149240255355835,2024-11-12 19:00:00+00:00,0.06733142584562302,2024-11-13 12:00:00+00:00,0.057105956599116325,2024-11-13 15:00:00+00:00,0.06160440482199192,2024-11-13 20:00:00+00:00,0.05819299444556236
HBAR-USD,1h,OCO,2024-11-12 19:00:00+00:00,0.06733142584562302,2024-11-13 12:00:00+00:00,0.057105956599116325,2024-11-13 15:00:00+00:00,0.06160440482199192,2024-11-13 20:00:00+00:00,0.05819299444556236,2024-11-15 11:00:00+00:00,0.0710681825876236
HBAR-USD,1h,OCOI,2024-11-13 12:00:00+00:00,0.057105956599116325,2024-11-13 15:00:00+00:00,0.06160440482199192,2024-11-13 20:00:00+00:00,0.05819299444556236,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.06711088493466377
HBAR-USD,1h,OCO,2024-11-13 15:00:00+00:00,0.06160440482199192,2024-11-13 20:00:00+00:00,0.05819299444556236,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.06711088493466377,2024-11-16 09:00:00+00:00,0.0887979157269001
HBAR-USD,1h,OCOI,2024-11-13 20:00:00+00:00,0.05819299444556236,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.06711088493466377,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.08398202061653137
HBAR-USD,1h,OCO,2024-11-15 11:00:00+00:00,0.0710681825876236,2024-11-15 16:00:00+00:00,0.06711088493466377,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.08398202061653137,2024-11-16 15:00:00+00:00,0.09005196392536163
HBAR-USD,1h,OCOI,2024-11-15 16:00:00+00:00,0.06711088493466377,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.08398202061653137,2024-11-16 15:00:00+00:00,0.09005196392536163,2024-11-16 17:00:00+00:00,0.08527716249227524
HBAR-USD,1h,OCO,2024-11-16 09:00:00+00:00,0.0887979157269001,2024-11-16 12:00:00+00:00,0.08398202061653137,2024-11-16 15:00:00+00:00,0.09005196392536163,2024-11-16 17:00:00+00:00,0.08527716249227524,2024-11-16 22:00:00+00:00,0.09263613075017929
HBAR-USD,1h,OCOI,2024-11-16 12:00:00+00:00,0.08398202061653137,2024-11-16 15:00:00+00:00,0.09005196392536163,2024-11-16 17:00:00+00:00,0.08527716249227524,2024-11-16 22:00:00+00:00,0.09263613075017929,2024-11-17 11:00:00+00:00,0.0843740925192833
HBAR-USD,1h,OCO,2024-11-16 15:00:00+00:00,0.09005196392536163,2024-11-16 17:00:00+00:00,0.08527716249227524,2024-11-16 22:00:00+00:00,0.09263613075017929,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.09006847068667412
HBAR-USD,1h,OCOI,2024-11-16 17:00:00+00:00,0.08527716249227524,2024-11-16 22:00:00+00:00,0.09263613075017929,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.09006847068667412,2024-11-17 19:00:00+00:00,0.0866764560341835
HBAR-USD,1h,OCO,2024-11-16 22:00:00+00:00,0.09263613075017929,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.09006847068667412,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598
HBAR-USD,1h,OCOI,2024-11-17 11:00:00+00:00,0.0843740925192833,2024-11-17 14:00:00+00:00,0.09006847068667412,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121
HBAR-USD,1h,OCO,2024-11-17 14:00:00+00:00,0.09006847068667412,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762
HBAR-USD,1h,OCOI,2024-11-17 19:00:00+00:00,0.0866764560341835,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.12200971320271492
HBAR-USD,1h,OCO,2024-11-18 07:00:00+00:00,0.1218787170946598,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.12200971320271492,2024-11-19 04:00:00+00:00,0.15153814107179642
HBAR-USD,1h,OCOI,2024-11-18 10:00:00+00:00,0.1113152951002121,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.12200971320271492,2024-11-19 04:00:00+00:00,0.15153814107179642,2024-11-19 08:00:00+00:00,0.1377345323562622
HBAR-USD,1h,OCO,2024-11-18 17:00:00+00:00,0.1351245492696762,2024-11-18 20:00:00+00:00,0.12200971320271492,2024-11-19 04:00:00+00:00,0.15153814107179642,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.14620602875947952
HBAR-USD,1h,OCOI,2024-11-18 20:00:00+00:00,0.12200971320271492,2024-11-19 04:00:00+00:00,0.15153814107179642,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.14620602875947952,2024-11-19 22:00:00+00:00,0.12994560599327087
HBAR-USD,1h,OCO,2024-11-19 04:00:00+00:00,0.15153814107179642,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.14620602875947952,2024-11-19 22:00:00+00:00,0.12994560599327087,2024-11-20 00:00:00+00:00,0.13234354555606842
HBAR-USD,1h,OCOI,2024-11-19 08:00:00+00:00,0.1377345323562622,2024-11-19 11:00:00+00:00,0.14620602875947952,2024-11-19 22:00:00+00:00,0.12994560599327087,2024-11-20 00:00:00+00:00,0.13234354555606842,2024-11-20 05:00:00+00:00,0.12193940207362175
HBAR-USD,1h,OCO,2024-11-19 11:00:00+00:00,0.14620602875947952,2024-11-19 22:00:00+00:00,0.12994560599327087,2024-11-20 00:00:00+00:00,0.13234354555606842,2024-11-20 05:00:00+00:00,0.12193940207362175,2024-11-20 07:00:00+00:00,0.12564042955636978
HBAR-USD,1h,OCOI,2024-11-19 22:00:00+00:00,0.12994560599327087,2024-11-20 00:00:00+00:00,0.13234354555606842,2024-11-20 05:00:00+00:00,0.12193940207362175,2024-11-20 07:00:00+00:00,0.12564042955636978,2024-11-20 09:00:00+00:00,0.12319309636950493
HBAR-USD,1h,OCO,2024-11-20 00:00:00+00:00,0.13234354555606842,2024-11-20 05:00:00+00:00,0.12193940207362175,2024-11-20 07:00:00+00:00,0.12564042955636978,2024-11-20 09:00:00+00:00,0.12319309636950493,2024-11-20 14:00:00+00:00,0.12704213708639145
HBAR-USD,1h,OCOI,2024-11-20 05:00:00+00:00,0.12193940207362175,2024-11-20 07:00:00+00:00,0.12564042955636978,2024-11-20 09:00:00+00:00,0.12319309636950493,2024-11-20 14:00:00+00:00,0.12704213708639145,2024-11-20 19:00:00+00:00,0.12108265981078148
HBAR-USD,1h,OCO,2024-11-20 07:00:00+00:00,0.12564042955636978,2024-11-20 09:00:00+00:00,0.12319309636950493,2024-11-20 14:00:00+00:00,0.12704213708639145,2024-11-20 19:00:00+00:00,0.12108265981078148,2024-11-21 02:00:00+00:00,0.13292217999696732
HBAR-USD,1h,OCOI,2024-11-20 09:00:00+00:00,0.12319309636950493,2024-11-20 14:00:00+00:00,0.12704213708639145,2024-11-20 19:00:00+00:00,0.12108265981078148,2024-11-21 02:00:00+00:00,0.13292217999696732,2024-11-21 15:00:00+00:00,0.12044668942689896
HBAR-USD,1h,OCO,2024-11-20 14:00:00+00:00,0.12704213708639145,2024-11-20 19:00:00+00:00,0.12108265981078148,2024-11-21 02:00:00+00:00,0.13292217999696732,2024-11-21 15:00:00+00:00,0.12044668942689896,2024-11-21 23:00:00+00:00,0.12569116055965424
HBAR-USD,1h,OCOI,2024-11-20 19:00:00+00:00,0.12108265981078148,2024-11-21 02:00:00+00:00,0.13292217999696732,2024-11-21 15:00:00+00:00,0.12044668942689896,2024-11-21 23:00:00+00:00,0.12569116055965424,2024-11-22 02:00:00+00:00,0.12310584634542465
HBAR-USD,1h,OCO,2024-11-21 02:00:00+00:00,0.13292217999696732,2024-11-21 15:00:00+00:00,0.12044668942689896,2024-11-21 23:00:00+00:00,0.12569116055965424,2024-11-22 02:00:00+00:00,0.12310584634542465,2024-11-22 06:00:00+00:00,0.13434483110904694
HBAR-USD,1h,OCOI,2024-11-21 15:00:00+00:00,0.12044668942689896,2024-11-21 23:00:00+00:00,0.12569116055965424,2024-11-22 02:00:00+00:00,0.12310584634542465,2024-11-22 06:00:00+00:00,0.13434483110904694,2024-11-22 08:00:00+00:00,0.1292361319065094
HBAR-USD,1h,OCO,2024-11-21 23:00:00+00:00,0.12569116055965424,2024-11-22 02:00:00+00:00,0.12310584634542465,2024-11-22 06:00:00+00:00,0.13434483110904694,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.13830972462892532
HBAR-USD,1h,OCOI,2024-11-22 02:00:00+00:00,0.12310584634542465,2024-11-22 06:00:00+00:00,0.13434483110904694,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.13830972462892532,2024-11-22 14:00:00+00:00,0.1306275948882103
HBAR-USD,1h,OCO,2024-11-22 06:00:00+00:00,0.13434483110904694,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.13830972462892532,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.15263983607292175
HBAR-USD,1h,OCOI,2024-11-22 08:00:00+00:00,0.1292361319065094,2024-11-22 11:00:00+00:00,0.13830972462892532,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.15263983607292175,2024-11-22 23:00:00+00:00,0.14955705404281616
HBAR-USD,1h,OCO,2024-11-22 11:00:00+00:00,0.13830972462892532,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.15263983607292175,2024-11-22 23:00:00+00:00,0.14955705404281616,2024-11-23 01:00:00+00:00,0.16264773160219193
HBAR-USD,1h,OCOI,2024-11-22 14:00:00+00:00,0.1306275948882103,2024-11-22 22:00:00+00:00,0.15263983607292175,2024-11-22 23:00:00+00:00,0.14955705404281616,2024-11-23 01:00:00+00:00,0.16264773160219193,2024-11-23 10:00:00+00:00,0.14873084425926208
HBAR-USD,1h,OCO,2024-11-22 22:00:00+00:00,0.15263983607292175,2024-11-22 23:00:00+00:00,0.14955705404281616,2024-11-23 01:00:00+00:00,0.16264773160219193,2024-11-23 10:00:00+00:00,0.14873084425926208,2024-11-23 16:00:00+00:00,0.15655922144651413
HBAR-USD,1h,OCOI,2024-11-22 23:00:00+00:00,0.14955705404281616,2024-11-23 01:00:00+00:00,0.16264773160219193,2024-11-23 10:00:00+00:00,0.14873084425926208,2024-11-23 16:00:00+00:00,0.15655922144651413,2024-11-23 21:00:00+00:00,0.1524304375052452
HBAR-USD,1h,OCO,2024-11-23 01:00:00+00:00,0.16264773160219193,2024-11-23 10:00:00+00:00,0.14873084425926208,2024-11-23 16:00:00+00:00,0.15655922144651413,2024-11-23 21:00:00+00:00,0.1524304375052452,2024-11-24 02:00:00+00:00,0.15545808523893356
HBAR-USD,1h,OCOI,2024-11-23 10:00:00+00:00,0.14873084425926208,2024-11-23 16:00:00+00:00,0.15655922144651413,2024-11-23 21:00:00+00:00,0.1524304375052452,2024-11-24 02:00:00+00:00,0.15545808523893356,2024-11-24 16:00:00+00:00,0.1391013041138649
HBAR-USD,1h,OCO,2024-11-23 16:00:00+00:00,0.15655922144651413,2024-11-23 21:00:00+00:00,0.1524304375052452,2024-11-24 02:00:00+00:00,0.15545808523893356,2024-11-24 16:00:00+00:00,0.1391013041138649,2024-11-24 23:00:00+00:00,0.1479039341211319
HBAR-USD,1h,OCOI,2024-11-23 21:00:00+00:00,0.1524304375052452,2024-11-24 02:00:00+00:00,0.15545808523893356,2024-11-24 16:00:00+00:00,0.1391013041138649,2024-11-24 23:00:00+00:00,0.1479039341211319,2024-11-25 02:00:00+00:00,0.13995634019374847
