tipo_padrao,data_inicio,data_fim,data_ombro1,data_ombro2,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2024-12-22 00:00:00,2025-01-20 00:00:00,2024-12-25 00:00:00,2025-01-17 00:00:00,7.72,2025-01-06 00:00:00,1584,1613
OCO,2024-11-14 00:00:00,2024-12-22 00:00:00,2024-11-24 00:00:00,2024-12-13 00:00:00,10.67,2024-12-07 00:00:00,1546,1584
OCOI,2022-11-24 00:00:00,2023-01-27 00:00:00,2022-11-28 00:00:00,2023-01-19 00:00:00,4.30,2022-12-29 00:00:00,825,889
OCOI,2022-02-07 00:00:00,2022-03-12 00:00:00,2022-02-14 00:00:00,2022-03-08 00:00:00,16.09,2022-02-24 00:00:00,535,568
OCOI,2021-06-16 00:00:00,2021-07-07 00:00:00,2021-06-22 00:00:00,2021-07-02 00:00:00,14.48,2021-06-26 00:00:00,299,320
