tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2024-05-06 00:00:00,2024-06-18 00:00:00,0.54,2024-05-25 00:00:00,2369,2412
OCO,2023-10-25 00:00:00,2023-11-25 00:00:00,0.70,2023-11-07 00:00:00,2175,2206
OCO,2022-09-30 00:00:00,2022-10-29 00:00:00,0.53,2022-10-09 00:00:00,1785,1814
OCO,2021-11-04 00:00:00,2021-11-20 00:00:00,1.27,2021-11-09 00:00:00,1455,1471
OCO,2021-08-28 00:00:00,2021-09-12 00:00:00,1.35,2021-09-06 00:00:00,1387,1402
