tipo_padrao,data_inicio,data_fim,data_ombro1,data_ombro2,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2021-07-16 00:00:00,2021-08-08 00:00:00,2021-07-18 00:00:00,2021-08-03 00:00:00,0.00,2021-07-28 00:00:00,633,656
OCOI,2021-06-29 00:00:00,2021-07-28 00:00:00,2021-07-08 00:00:00,2021-07-21 00:00:00,0.00,2021-07-16 00:00:00,616,645
OCO,2020-03-02 00:00:00,2020-03-18 00:00:00,2020-03-04 00:00:00,2020-03-16 00:00:00,0.00,2020-03-12 00:00:00,132,148
