tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2024-12-28 00:00:00,2025-01-12 00:00:00,1.09,2025-01-06 00:00:00,2605,2620
OCOI,2024-10-18 00:00:00,2024-11-05 00:00:00,0.33,2024-10-26 00:00:00,2534,2552
OCO,2023-02-08 00:00:00,2023-03-14 00:00:00,0.41,2023-02-18 00:00:00,1916,1950
OCO,2021-08-28 00:00:00,2021-09-09 00:00:00,2.97,2021-09-03 00:00:00,1387,1399
OCO,2020-11-25 00:00:00,2020-12-17 00:00:00,0.17,2020-11-30 00:00:00,1111,1133
