tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-02-27 08:00:00,2025-03-06 08:00:00,0.30,2025-03-02 20:00:00,3668,3710
OCO,2024-12-22 12:00:00,2024-12-27 12:00:00,0.53,2024-12-24 16:00:00,3267,3297
OCOI,2024-12-15 04:00:00,2024-12-21 20:00:00,0.44,2024-12-20 12:00:00,3223,3263
OCO,2024-11-08 20:00:00,2024-11-13 16:00:00,0.42,2024-11-12 04:00:00,3005,3034
OCOI,2024-07-23 04:00:00,2024-07-30 20:00:00,0.49,2024-07-25 20:00:00,2353,2399
OCO,2023-12-26 00:00:00,2023-12-31 16:00:00,1.06,2023-12-27 12:00:00,1092,1126
OCOI,2023-07-14 20:00:00,2023-07-21 08:00:00,0.74,2023-07-18 20:00:00,108,147
OCOI,2023-07-05 16:00:00,2023-07-10 04:00:00,0.67,2023-07-07 08:00:00,53,80
OCO,2023-06-30 08:00:00,2023-07-06 08:00:00,0.72,2023-07-04 00:00:00,21,57
