tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2022-12-05 00:00:00,2023-03-27 00:00:00,96.41,2023-02-20 00:00:00,283,299
OCO,2019-11-11 00:00:00,2020-04-27 00:00:00,77.34,2020-02-17 00:00:00,123,147
