tipo_padrao,data_inicio,data_fim,data_ombro1,data_ombro2,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2022-05-23 00:00:00,2022-10-17 00:00:00,2022-06-06 00:00:00,2022-09-05 00:00:00,0.55,2022-08-08 00:00:00,236,257
OCO,2021-03-08 00:00:00,2021-06-21 00:00:00,2021-04-12 00:00:00,2021-05-31 00:00:00,2.04,2021-05-10 00:00:00,173,188
