tipo_padrao,data_inicio,data_fim,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCOI,2024-12-02 12:00:00,2024-12-04 17:00:00,0.00,2024-12-03 13:00:00,12492,12545
OCOI,2024-04-16 15:00:00,2024-04-19 02:00:00,0.00,2024-04-17 16:00:00,6975,7034
OCO,2024-03-15 19:00:00,2024-03-17 03:00:00,0.00,2024-03-16 00:00:00,6211,6243
OCOI,2023-11-29 11:00:00,2023-11-30 09:00:00,0.00,2023-11-29 21:00:00,3635,3657
