tipo_padrao,data_inicio,data_fim,data_ombro1,data_ombro2,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCOI,2025-05-18 16:00:00,2025-05-21 05:00:00,2025-05-18 20:00:00,2025-05-20 13:00:00,636.57,2025-05-19 06:00:00,16602,16663
OCO,2025-03-16 11:00:00,2025-03-19 13:00:00,2025-03-17 10:00:00,2025-03-18 19:00:00,640.72,2025-03-18 09:00:00,15085,15159
OCO,2025-02-07 21:00:00,2025-02-10 02:00:00,2025-02-08 20:00:00,2025-02-10 00:00:00,642.44,2025-02-09 08:00:00,14207,14260
OCO,2024-12-06 13:00:00,2024-12-09 09:00:00,2024-12-06 17:00:00,2024-12-08 23:00:00,759.31,2024-12-07 19:00:00,12688,12756
OCOI,2024-11-01 14:00:00,2024-11-07 03:00:00,2024-11-03 15:00:00,2024-11-05 20:00:00,547.22,2024-11-04 21:00:00,11849,11982
OCO,2024-08-28 02:00:00,2024-08-30 16:00:00,2024-08-28 10:00:00,2024-08-30 13:00:00,544.52,2024-08-29 13:00:00,10277,10339
OCOI,2024-06-16 23:00:00,2024-06-20 07:00:00,2024-06-17 10:00:00,2024-06-19 15:00:00,579.13,2024-06-18 19:00:00,8546,8626
OCO,2024-03-15 09:00:00,2024-03-17 07:00:00,2024-03-15 18:00:00,2024-03-17 03:00:00,626.37,2024-03-16 00:00:00,6300,6346
