tipo_padrao,data_inicio,data_fim,data_ombro1,data_ombro2,preco_cabeca,data_cabeca,idx_inicio,idx_fim
OCO,2025-06-13 04:00:00,2025-06-22 16:00:00,2025-06-14 00:00:00,2025-06-20 08:00:00,2642.76,2025-06-16 16:00:00,4304,4361
OCO,2025-04-10 16:00:00,2025-04-20 12:00:00,2025-04-12 16:00:00,2025-04-19 20:00:00,1654.75,2025-04-14 08:00:00,3923,3982
OCOI,2025-01-15 20:00:00,2025-01-20 08:00:00,2025-01-16 20:00:00,2025-01-20 00:00:00,3208.64,2025-01-19 08:00:00,3414,3441
OCOI,2024-11-13 12:00:00,2024-11-19 00:00:00,2024-11-13 20:00:00,2024-11-17 20:00:00,3032.00,2024-11-15 16:00:00,3034,3067
OCOI,2023-11-13 16:00:00,2023-11-24 12:00:00,2023-11-15 00:00:00,2023-11-22 00:00:00,1927.69,2023-11-17 16:00:00,839,904
